ID,RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,TypeShown,Reward,LikelihoodShown
770,1.51131,13.69,3.2,1.81,72.81,1.76,5.43,1.19,0.0,G,1,0.1386696730552424
602,1.5193284484967942,13.413302790488203,3.6749209712311948,1.264449010233869,71.91467290903562,0.5324285894308838,8.718129041685442,0.0194813184471181,0.16085408802888906,E,0,0.13641488162344984
45,1.518314636241576,13.537835470479388,3.6751709789099056,0.9145672346782572,73.03120287656473,0.2537492851515826,9.088308486458185,0.07160872279794883,0.01861666285116055,B,0,0.16459977452085683
425,1.5222200000000001,14.43,0.0,1.0,72.67,0.1,11.52,0.0,0.08,B,1,0.16459977452085683
885,1.5175042774020417,14.094726116023212,0.4391185337469046,2.417237615387383,73.20115820902572,0.7408836431127276,8.605511945909644,0.6515121338065446,0.022239299782885042,E,0,0.13641488162344984
772,1.5187397729969856,13.76064118604161,1.0549289969763311,2.4401120052679923,73.71055352655458,0.9461009948886163,8.903868021645312,1.6224157750948947,0.01444540394316744,D,0,0.1273957158962796
852,1.5146037049626742,14.700325975313786,0.9011112112449989,1.9902907601568676,73.81857545471664,0.8500296166031475,8.049831288057424,1.088998094852851,0.015161017063117937,B,0,0.16459977452085683
582,1.5179024578427,13.744164772588821,3.6520681916788007,0.9574810365525005,72.84505836053252,0.5767754387551294,8.831773040644741,0.01834045640436928,0.022236151164231898,G,0,0.1386696730552424
776,1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0.0,0.0,G,1,0.1386696730552424
37,1.5179714125632278,13.167325637843433,3.6704275722120085,1.2625356790633828,72.15139489469661,0.42164460901710454,8.338803588613702,0.05415871034512608,0.09039043095829269,G,1,0.1386696730552424
324,1.5164600000000001,13.41,3.55,1.25,72.81,0.68,8.1,0.0,0.0,B,1,0.16459977452085683
145,1.518819958817429,13.351762253056153,3.7151632989852206,1.2139030012648315,72.20899916668846,0.2606753987100564,8.662394244509713,0.08163555052433959,0.05139527853097704,E,0,0.13641488162344984
426,1.5160620565625145,13.285833519064823,3.484821179775773,1.4800867802890287,72.92796095544698,0.3566040557356859,10.975750698457956,0.20015560902565943,0.11948150440212219,A,0,0.16798196166854565
442,1.5150280063366168,13.169803648754051,3.1942775396882697,1.4046840153362181,73.10229272558938,0.41870429370427237,8.66900436995598,0.053370165742233175,0.14178930813713392,E,0,0.13641488162344984
731,1.519966575544514,12.574834390406934,1.3556378874583275,1.45881084441176,72.4239620868996,3.4689282695813204,11.685231033460774,0.24801153079625657,0.05956620512143584,G,0,0.1386696730552424
159,1.519079875198659,12.972133680800448,3.5717449545534317,1.3338127958899604,72.0902201693115,0.5531569106463639,9.122385094244695,0.07596742906046224,0.12688999096319806,D,0,0.1273957158962796
265,1.5169393713202644,13.333620214849505,3.5862613317217447,0.9617585204664312,72.3350251045396,0.4296187894660314,8.371517921914757,0.029032337682748894,0.0034922769172270806,B,0,0.16459977452085683
437,1.516116584221261,13.159819934888127,4.12563608166115,1.6962606081477167,73.32029411949127,0.6486564574245572,7.394412017234261,0.3886480475394971,0.047401447025983826,D,0,0.1273957158962796
792,1.5181683154967487,14.612178239887305,0.0216490319716689,2.187966535550736,72.38879940598284,0.8919584200745243,8.524288984617321,0.8188568751028631,0.028520665185343082,E,0,0.13641488162344984
187,1.52223,13.21,3.77,0.79,71.99,0.13,10.02,0.0,0.0,A,1,0.16798196166854565
574,1.5158907517149485,12.699312868710837,3.548017638592554,1.2724325135640475,73.23798659086988,0.6381739598009989,10.55486249867845,0.29550573350097253,0.04526738507793771,E,0,0.13641488162344984
674,0.5870000000000001,14.0,0.0,2.0,74.392,0.0,8.51,1.75,2.11,D,1,0.1273957158962796
272,1.5204038605485948,13.212791226317208,3.4975406517654717,1.034635276023402,72.56851887840308,0.35595207777710125,8.228598427532612,0.06792226143205378,0.09385319254512497,E,0,0.13641488162344984
211,1.51778,13.21,2.81,1.29,72.98,0.51,9.02,0.0,0.09,A,1,0.16798196166854565
298,1.5198702782568176,12.949598028948612,2.405335061383374,1.1551172847463662,72.86120829409435,0.4142036026667264,8.024280045792956,0.18471835427831684,0.07422978979736894,G,0,0.1386696730552424
458,1.5149721674433045,12.773904800647866,2.5213027190670214,1.5102745356750922,72.4266966479731,0.48567660723284856,9.025755365915547,0.38752043356193305,0.0531202883306639,F,1,0.13416009019165728
284,1.5198146272007085,13.702812452140858,3.8361991669913564,1.2607979696417027,72.63426368973697,0.6039242351435642,7.414204123092169,0.14993179774791748,0.07926052937813619,E,0,0.13641488162344984
87,1.5171693471949832,13.438137662534302,3.644471277831593,0.9576663712711513,73.02672408384902,0.6514147363806178,9.207878897751431,0.01787876261803449,0.12052674570691632,D,0,0.1273957158962796
236,1.51648378210372,12.902799718171314,3.5379019035712984,1.0982975947857416,72.09596675971834,0.25025154856703274,8.417377334868947,0.07231338378275465,0.08518935800071224,G,0,0.1386696730552424
256,1.517677801752965,13.526726739343124,3.6206632592567467,1.0551551653389473,72.40584214957204,0.460155619417936,8.609101230075266,0.007904133853376934,0.07516044593895435,G,0,0.1386696730552424
557,1.51851,13.2,3.63,1.07,72.83,0.57,8.41,0.09,0.17,B,1,0.16459977452085683
223,1.5189512868867379,12.947754715214124,3.4184322220997148,0.9782464814498865,72.15715102125118,0.4414071155243886,8.935953675135648,0.06733107133785711,0.0753616411935106,D,0,0.1273957158962796
748,1.51852,14.09,2.19,1.66,72.67,0.0,9.32,0.0,0.0,F,1,0.13416009019165728
124,1.51775,12.85,3.48,1.23,72.97,0.61,8.56,0.09,0.22,A,1,0.16798196166854565
176,1.518295743877325,12.881285959528643,3.7367636391949546,0.9627707569529604,72.29503472982204,0.45366647435599383,9.311931885677412,0.08979704433766938,0.08106105973249522,C,0,0.13077790304396844
104,1.51721,12.87,3.48,1.33,73.04,0.56,8.43,0.0,0.0,A,1,0.16798196166854565
144,1.5169402922272401,13.572757064516612,3.648403230326438,0.9506112244084639,73.14978751830014,0.4606806040925757,8.350152933341418,0.08056992012699409,0.04326653463052099,D,0,0.1273957158962796
467,1.5205625199262414,12.612216789808494,3.616629799901075,1.520512201065313,72.63007636358945,0.3580295155241618,8.673511346896689,0.19403604752902162,0.07742877409242652,C,0,0.13077790304396844
536,1.5161382010170812,12.753938027122336,2.533083403622057,1.217373785414606,72.21343432957447,0.6312492684109021,8.899975581181959,0.24440635064363442,0.07658486018384196,F,0,0.13416009019165728
93,1.5176399999999999,12.98,3.54,1.21,73.0,0.65,8.53,0.0,0.0,A,1,0.16798196166854565
267,1.5209200304243657,12.955326842685816,3.446259480814286,1.3270219238656438,72.77154284647472,0.24952658836314007,9.056111665482183,0.056655690526101476,0.11552647867636293,G,0,0.1386696730552424
577,1.5183609351583442,13.337859567057953,3.4046814309076554,1.2036139865112134,72.64019899157354,0.4487484341688538,8.688738236043715,0.014322864342687848,0.15293922368009152,B,0,0.16459977452085683
386,1.521413459366026,13.02346349690437,2.714986349027503,1.0936104410064813,71.89917310212694,0.3722104464390573,8.818111880232795,0.03598950461795738,0.02249087202696904,C,0,0.13077790304396844
549,1.5165981875836965,13.76849415661804,4.040585889480061,1.0978871953161808,72.5280948751669,0.5114328993646036,10.47819086163107,0.1117208939697555,0.042915355066226644,D,0,0.1273957158962796
592,1.5165612699731525,13.85007740695641,3.6970369173069475,1.3481738562310561,72.39505018079063,0.26544977875946874,8.461751641111654,0.006931957795615231,0.08255438723571604,G,0,0.1386696730552424
413,1.52475,11.45,0.0,1.88,72.19,0.81,13.24,0.0,0.34,B,1,0.16459977452085683
856,1.51732,14.95,0.0,1.8,72.99,0.0,8.61,1.55,0.0,G,1,0.1386696730552424
323,1.5172625744095858,13.063525970098555,4.123304645055882,1.3068528326529716,72.14594812399704,0.5646334311907095,10.305563755898367,0.19535073197277655,0.0932850068284292,G,0,0.1386696730552424
535,1.5202813274232259,12.733638848089715,3.7665443719133425,1.672308551303841,71.96000079760647,0.6914646282275796,9.193999594040093,0.4120793014445539,0.0477156508507335,E,0,0.13641488162344984
723,1.51810334007897,12.792170834797314,0.031579764372937004,1.4729840997948043,72.64492333210296,1.020040255057301,9.312295389867469,0.7030543565520769,0.09353946521395082,D,0,0.1273957158962796
171,1.5195697616400328,12.788288965255278,3.3985287835793487,1.256853268803248,72.9384168473856,0.5311369426884438,9.165173444013488,0.024280411438410435,0.009164995721418113,B,0,0.16459977452085683
769,1.5168275481266091,13.591943930445918,1.8097465962649668,1.5102959181715025,72.26208448966811,0.0,10.484709595775325,0.0,0.0,G,0,0.1386696730552424
168,1.5188862608627263,13.270144520677915,3.3154858711796003,1.1817988255797431,72.89763317017758,0.38907052116112756,8.535524315099826,0.027431196262519355,0.027816797549424017,D,1,0.1273957158962796
2,1.5185341158088015,13.280187271184339,3.6145587957431546,1.0253907588540467,73.1062285295877,0.4174836187134704,9.192625216488766,0.06273944195795911,0.03870290637206931,D,0,0.1273957158962796
706,1.5175004539941024,12.255624714308466,1.2523101875743314,1.742324000987026,71.29613361030746,2.550578860728215,10.259492662105114,0.4092643036538343,0.051945872801103375,F,0,0.13416009019165728
614,1.5193810983078124,13.24240070222077,3.5844787336618467,0.9263036777230418,72.49729612150227,0.5815369330598359,8.482592246457246,0.005798948166577512,0.01097563411908955,B,0,0.16459977452085683
350,1.5195778553023362,12.665754085180625,2.857450113661772,1.6950960008091969,72.76636989461645,0.4379137159803172,10.393176539359724,0.2397743504000794,0.15078709759100675,D,0,0.1273957158962796
554,1.5153887882715762,13.602234434409155,3.790502548691569,1.6106108031326576,72.85743783933873,0.4155125371937409,8.459416059476204,0.06038349944846095,0.12213744993481816,C,0,0.13077790304396844
620,1.51842636318503,13.419386699614282,3.479693544540476,1.3503627625246057,72.62961831877656,0.5030150798050055,8.797887736558533,0.013939793719990606,0.13678897512192842,E,0,0.13641488162344984
331,1.5213394360528032,12.898921745940148,1.9000201933393976,1.5420472241979366,71.92000096734601,0.6711091825720572,9.206920996623191,0.4035646469078345,0.11226165917502032,G,0,0.1386696730552424
750,1.5164768983403334,13.953510935784962,1.4327993953781875,1.533246248878505,73.50643737098005,0.0,8.366252757691752,0.0,0.0,B,0,0.16459977452085683
511,1.52177,13.75,1.01,1.36,72.19,0.33,11.14,0.0,0.0,B,1,0.16459977452085683
834,1.5171822124356786,14.08116554588607,1.005675058234299,1.9257308754778157,72.07187710459829,0.5689853428636646,8.820328909039635,1.2131270304500879,0.025603468508099952,E,0,0.13641488162344984
566,1.51709,13.0,3.47,1.79,72.72,0.66,8.18,0.0,0.0,B,1,0.16459977452085683
151,1.5168730853442103,13.124468125140567,3.6383810667021157,1.134426327133451,73.06898012300238,0.40696829439950966,8.64583320100647,0.08836762131698916,0.1370726315751999,D,0,0.1273957158962796
12,1.5170157751639408,13.293694703845828,3.415477249111687,1.335397230493553,72.75739530090857,0.6619771195440521,9.319172173931033,0.07051732902654163,0.03183274814362196,F,0,0.13416009019165728
226,1.5206736484067067,13.277782840765145,3.6141095292798173,1.3267829736889498,72.73512132809681,0.25945504383254564,9.100206038398513,0.08690027758632313,0.013296683554653507,C,0,0.13077790304396844
50,1.5175946155158841,13.384613988149031,3.435151864816283,1.255396802107269,73.12208338149924,0.6371956782184773,9.360008501399346,0.04166793843910255,0.10975163886606008,F,0,0.13416009019165728
547,1.5209887166790417,13.336874447580623,3.7424656105036105,1.3593524109965844,72.06479547717416,0.48228705139979766,9.38533124558591,0.23195555518561706,0.09467473670750008,A,0,0.16798196166854565
383,1.5214897290920422,13.50475514116759,3.293635310181517,1.180811238969786,72.32531005158927,0.6617477595099772,10.667167306804332,0.2529820919413679,0.17391688971565444,F,0,0.13416009019165728
46,1.5204795620095501,13.16655741016323,3.4911057364284774,1.2167842488775296,72.42342525787,0.49751821043238525,9.098678226504056,0.06662388051170813,0.06942407991680832,C,0,0.13077790304396844
101,1.5177149376134687,12.794701596091366,3.738035678694902,1.1789263252218396,72.5320174290166,0.48499491617193297,8.683304804668117,0.08476182522074834,0.10991176657133567,C,1,0.13077790304396844
648,0.6426637382516115,14.419428787986224,0.0,2.072443547806058,73.94085133037835,0.0,8.467983587628813,1.720862948796332,2.0460902707090907,F,0,0.13416009019165728
58,1.518915296165595,13.4525001104488,3.6802993651574614,1.2936583482396538,72.92833230311004,0.24483231781185902,8.263731003519876,0.05160389435407098,0.12283487121414323,C,0,0.13077790304396844
269,1.5203872875311137,13.672036211991282,3.3119921676633255,1.3625496040655605,72.88299890124105,0.3214052595555381,8.699094923555966,0.023755479688697328,0.10244223421629192,C,1,0.13077790304396844
808,1.5168392393566206,14.394271858798454,0.2682010363469705,2.3902101447527695,72.1538172972885,0.17980879559815188,7.58766584100457,1.1865306393012989,0.0052413647245979494,E,1,0.13641488162344984
816,1.5172700000000001,14.7,0.0,2.34,73.28,0.0,8.95,0.66,0.0,G,1,0.1386696730552424
202,1.5203260639113358,13.69754254348111,3.518582946815304,0.9539416698316971,73.18387651266008,0.3880936498138018,8.222970320781995,0.04244752240731586,0.13782708045644623,F,1,0.13416009019165728
501,1.52081,13.78,2.28,1.43,71.99,0.49,9.85,0.0,0.17,B,1,0.16459977452085683
645,0.6214243690879749,14.27263380443539,0.0,2.050335119436563,73.91471788160682,0.0,8.492878156124162,1.7241864131471298,2.0947001322401695,A,1,0.16798196166854565
279,1.5157394783880362,13.402055534117922,2.085960636757721,1.6089769457826328,72.16448462187739,0.6008419756293831,8.019958649040614,0.13044334440374483,0.05420795034967192,D,0,0.1273957158962796
532,1.516888561301573,13.275058822547807,3.283658657475204,1.454401129813168,72.143205419901,0.585330614091568,9.049889417843378,0.11096984855664564,0.003566632465723889,D,0,0.1273957158962796
450,1.5176815776164703,13.600694648138317,2.1327918068621705,1.153596487437507,72.63122035344512,0.5956427866119736,10.19882613222768,0.32975826121861507,0.06214156271371619,A,0,0.16798196166854565
97,1.5179267190128285,13.060672887313379,3.6527178631732125,1.3507067029166289,72.60706590549404,0.30812202118781196,8.699823133905218,0.028022872225767614,0.12438187963237173,E,1,0.13641488162344984
571,1.521807303850072,12.729017536230359,2.0781115004496757,1.1359072633701954,71.93511352522891,0.3810846419452991,8.28091482641016,0.16411374727377323,0.08332912503012745,F,0,0.13416009019165728
544,1.5169617710843442,13.143305997125847,3.509236874315307,1.6255424562886103,72.68816147859191,0.43432551650351037,7.6466738559539005,0.3051171460652384,0.04825939110399622,E,0,0.13641488162344984
150,1.518999346560007,13.050538818951413,3.44038303847149,1.0744812603138596,72.55836956610788,0.5240684213176543,8.247172218296848,0.0870567351094143,0.0906999632386213,B,0,0.16459977452085683
877,1.514611572130689,14.943732643270698,0.9518564375894583,1.6963172419137755,73.28806888512182,0.8410774280147505,8.165238529151425,0.893339232671675,0.03724108981448552,D,0,0.1273957158962796
756,1.515615178295598,15.48403055081375,2.1427691290060418,0.9800348606893425,73.18213260140344,0.0,7.915960097810072,0.0,0.0,C,0,0.13077790304396844
6,1.5173024788078049,13.7221310791811,3.3591064158645767,1.024264988787333,72.53240700434351,0.5806718833474662,8.639105417054601,0.0438916291677297,0.11049407590527702,C,1,0.13077790304396844
391,1.51655,12.75,2.85,1.44,73.27,0.57,8.79,0.11,0.22,B,1,0.16459977452085683
707,1.5166600000000001,12.86,0.0,1.83,73.88,0.97,10.17,0.0,0.0,E,1,0.13641488162344984
761,1.5205105424453453,14.336605805353893,1.4999649029150528,1.1378697723510638,72.41628345148918,0.0,9.656656023560487,0.0,0.0,G,0,0.1386696730552424
392,1.5167336126149897,13.419658440040749,3.7952226470845263,1.413965529676967,72.6801017733199,0.38564623884152616,7.282047865635835,0.12120578279229897,0.12158560632679258,C,0,0.13077790304396844
111,1.5209174638146725,13.425132718371145,3.484025552311361,1.307704683499772,72.86798470825589,0.6142740001135434,8.90479323172264,0.04692511476025205,0.005476042118436417,F,0,0.13416009019165728
192,1.518717111046812,12.800806620721605,3.3723759458311893,1.3984176988805197,72.63230899409142,0.48342657782225196,9.348979496625772,0.08934523108875629,0.022561726354005007,E,0,0.13641488162344984
175,1.520228154844235,13.033985914330028,3.4737567915387824,1.2984747740032698,72.76491702467402,0.6176764585516774,9.315135822516423,0.01740235285753513,0.1285920850078635,B,0,0.16459977452085683
671,0.631285741218593,14.516154111932568,0.0,2.0392887422442207,74.4897302894762,0.0,8.564142819672899,1.7073573298885982,2.0141352400236965,C,0,0.13077790304396844
488,1.5223146096593536,12.702736849325582,2.181673876521215,1.2360198993031288,72.0537406313197,0.3976907626810417,9.454771322254711,0.32316183782218616,0.16612730319416957,A,0,0.16798196166854565
438,1.515073354347185,13.17490846222629,2.7610398960432185,1.3072101393129627,73.15126724418796,0.4232549994404632,9.488604405757002,0.03663732856649568,0.16280077279961339,F,0,0.13416009019165728
491,1.5196436929427835,12.807234047673491,1.9970848554671687,1.1186613332779722,72.9400442530249,0.4082502978374829,7.626139275588003,0.37333977625720643,0.1716415219963836,F,0,0.13416009019165728
305,1.5168361340591308,13.451437505557278,3.215061817816647,1.6772458764749978,72.158547883677,0.622797582860651,10.450695370824612,0.1617537789229329,0.04128388919819946,E,0,0.13641488162344984
30,1.5171732405620237,13.671190304335244,3.467413282958821,1.1607435848247247,72.15391863516004,0.3041945279972601,8.75226275160052,0.04723889120530151,0.020919034838215503,D,0,0.1273957158962796
683,0.6069507501913595,14.00937371960537,0.0,2.0291946386483337,73.91264119803522,0.0,8.509008057957676,1.713227458382273,2.060182875349801,G,1,0.1386696730552424
703,1.5156406547711847,12.973295009269096,1.5154467088438501,1.7140472500732693,72.1955352271376,0.5580073443916136,8.609672581320105,0.6930033386234142,0.10440822628649901,G,0,0.1386696730552424
711,1.5208904305746762,12.361945023495297,1.3684277575251367,2.5735977985497547,72.2442263297972,1.3842525825048024,10.109357981361375,0.47984347194785826,0.02201986618378853,G,0,0.1386696730552424
717,1.520554360788303,12.198660775920121,1.0540454136207533,2.1470244902429285,72.38118808560658,3.159469496224379,11.145864175679524,0.5334344846378478,0.167437639792111,A,0,0.16798196166854565
43,1.51805941028973,12.868125644014535,3.5623633445611134,1.270421102004024,72.519084684343,0.5521790196682299,8.678116448754297,0.07605167602532348,0.005594848837668151,G,0,0.1386696730552424
804,1.515692299327317,13.990913255193243,0.7701636857782332,2.245945671030035,73.41262388010756,0.126978363717636,7.779976789510255,0.9433965546123173,0.037312555717904095,D,0,0.1273957158962796
819,1.5175626886749796,14.669401569565588,1.1723841081280104,1.9530967952583291,73.0754872285578,0.16123276742767773,9.295937828015962,1.3892460992177291,0.015021085107472968,D,0,0.1273957158962796
354,1.521863028743018,12.787974966867905,2.050446921827082,1.1828713503057613,73.05019049850172,0.5351357511966381,9.813287565570134,0.2963969947761701,0.014039846495951112,A,0,0.16798196166854565
712,1.51994,13.27,0.0,1.76,73.03,0.47,11.32,0.0,0.0,E,1,0.13641488162344984
60,1.5176100000000001,12.81,3.54,1.23,73.24,0.58,8.39,0.0,0.0,A,1,0.16798196166854565
334,1.5189724845849624,12.474784388069505,2.393275537878658,1.1168511559813505,71.96908830998615,0.45143560055017207,9.083111517943037,0.3916517555521976,0.10022821167779773,D,0,0.1273957158962796
10,1.5164533311127146,12.998080323396675,3.7917926106956017,1.1267430571054755,72.26659645571438,0.4277131655106219,8.280652179533316,0.06968489567096008,0.025083084121989185,D,0,0.1273957158962796
335,1.51569,13.24,3.49,1.47,73.25,0.38,8.03,0.0,0.0,B,1,0.16459977452085683
660,0.5976163557774662,14.120162632730066,0.0,2.0133852781075174,74.59064867552686,0.0,8.431762409859694,1.704331536947462,2.1332609880726863,B,0,0.16459977452085683
453,1.5200205115684804,12.844415070911456,3.441660082157362,1.687944784332073,71.88268423498147,0.33707667981712547,10.41200237239928,0.17377469676032006,0.04086136439182054,F,0,0.13416009019165728
121,1.518885843759339,13.547885149093897,3.4547938043508966,1.1572757162733103,72.82269110282509,0.46229574732632733,9.018916157330892,0.09223111757822937,0.07541943908968617,D,0,0.1273957158962796
695,1.5217100000000001,11.56,1.88,1.56,72.86,0.47,11.41,0.0,0.0,E,1,0.13641488162344984
371,1.5190112655145216,13.411718744779181,3.78005027995349,1.1370496288515535,72.01056532105655,0.5814381407558387,7.743518057923616,0.3934499194045921,0.16170494460124638,C,0,0.13077790304396844
794,1.5194004854192702,14.626969274093842,1.2307947233631413,2.2563773298027785,73.29153350020556,0.822769320124749,8.129258188816914,1.6494897558225663,0.018028761922335244,B,0,0.16459977452085683
81,1.5206920266254371,12.752823426603754,3.3683219372078144,0.9772981271292667,73.0714095103459,0.37898462915932796,8.667089591346473,0.023955680050100486,0.11413937915970003,D,0,0.1273957158962796
114,1.5173175575679625,13.568322540751634,3.741574570076625,1.2006604475569507,72.07691437282493,0.32560312375387995,8.73036664831299,0.06777938011311893,0.12593728535993107,F,1,0.13416009019165728
355,1.5187648546677102,13.37809402440554,3.264128608571401,1.6837770746906648,72.18014031979195,0.5831760912673147,8.458583570078448,0.06269153294091405,0.09233321860462117,D,0,0.1273957158962796
32,1.51918,14.04,3.58,1.37,72.08,0.56,8.3,0.0,0.0,A,1,0.16798196166854565
120,1.5192284944746106,13.32866510655434,3.3728631915692784,1.4315158304487987,73.00132366860194,0.3214254407698097,9.339867972428083,0.07159882900024567,0.016453802257170795,C,0,0.13077790304396844
36,1.5206266022596706,13.662629821300369,3.356256006784669,0.9407211683398353,73.0345100861087,0.31479581111159477,8.779673199012706,0.04944160262232425,0.13034402584923707,E,0,0.13641488162344984
148,1.5164520381953452,13.01861118034227,3.6760585189128823,0.8938214331847775,72.9536209462162,0.6033960177041476,8.990247179163104,0.023751209578012137,0.1364949301920474,B,0,0.16459977452085683
520,1.5194025049613264,13.6621170852282,2.8608681559154725,1.4124689614356516,73.15825743108228,0.3214999636400425,7.348154566301873,0.12060864164659538,0.11906790404006458,A,0,0.16798196166854565
358,1.5195983199872467,13.694328434130778,3.0248030541870543,1.1146586446982079,72.43164243403915,0.605714400288782,9.233696420556704,0.25039408219173864,0.1322994516791803,E,0,0.13641488162344984
684,0.67,14.6,0.0,2.0,74.211,0.0,8.369,1.7109999999999999,2.03,D,1,0.1273957158962796
137,1.5170223650939125,12.840369189257498,3.309894420234218,1.0323870172555223,72.89871522021544,0.5314800554231822,9.09823440230723,0.0156096920081993,0.00280259278150279,F,0,0.13416009019165728
810,1.51545,14.14,0.0,2.68,73.39,0.08,9.07,0.61,0.05,G,1,0.1386696730552424
500,1.5161844614063624,12.80433107776796,2.867122800040528,1.6685626015549957,71.89894781513966,0.6340779345042364,10.803082214535012,0.28561275697804794,0.017702378695465294,F,0,0.13416009019165728
207,1.51837,13.14,2.84,1.28,72.85,0.55,9.07,0.0,0.0,A,1,0.16798196166854565
29,1.5207077515864962,13.448329017378505,3.7679549118247584,1.1153586813876843,73.01235459504622,0.5039565202296952,8.388987739752,0.04156247611213012,0.14217719438323762,C,0,0.13077790304396844
25,1.5204958629511423,13.623491716785297,3.5129712011533356,0.8925424090629661,72.6390880594342,0.3936684914190193,8.53814012799641,0.05900365787034093,0.09463458411517724,B,0,0.16459977452085683
722,1.5169497540327028,12.114909659437087,1.0259967605586917,1.4247204977401404,71.44015887238098,1.4401525419169587,8.031234988624801,0.6360192666467236,0.17034024599852188,C,0,0.13077790304396844
197,1.519506576182821,12.759224925582629,3.348162451410535,1.1007520448791033,72.4540582382086,0.5906295863874482,9.057386215559461,0.07433076106585008,0.009674918285839697,F,0,0.13416009019165728
287,1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0.0,0.0,B,1,0.16459977452085683
299,1.51645,13.44,3.61,1.54,72.39,0.66,8.03,0.0,0.0,B,1,0.16459977452085683
796,1.5195166358990715,14.945382374495773,0.4754365116570731,1.9481510240614441,72.94732781550465,0.8573305007656473,8.458576938553064,1.335527355835934,0.033266728504245925,F,0,0.13416009019165728
871,1.5193282751424757,13.888770401991264,0.7633939648204926,2.0031270942218136,73.83158026376823,0.6327770029363452,9.359921622724775,1.6484160588393495,0.007951162350121195,C,0,0.13077790304396844
214,1.5200422432910436,13.163038463536308,3.621431766079702,1.2099086139609616,73.13120120001237,0.6099990140793681,8.560614259269045,0.09509779770120626,0.09176588428793145,E,0,0.13641488162344984
823,1.5152140815925361,14.25944678607668,1.6308738864374535,1.9615921529950529,73.8378981114956,0.939872259855972,7.829472243348452,0.549700320577684,0.008942584826749027,B,0,0.16459977452085683
215,1.5200020874312805,13.454745590391488,3.7876156754351853,1.3544072424527458,72.44249062944621,0.4134291100127728,8.702229656204933,0.051164316398988746,0.1057195506566863,F,0,0.13416009019165728
505,1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,B,1,0.16459977452085683
479,1.520244672003718,12.909457487266211,2.6057052853044675,1.1367191544532662,72.12837205151678,0.6757069596798855,9.09450768801046,0.2562673624265305,0.14566674136740823,C,0,0.13077790304396844
411,1.5184553858921785,12.82857142114895,3.847837669550389,1.5750743499454452,72.34049323965635,0.6267363545536494,10.114833943177018,0.15791741588801952,0.02631644328078593,E,0,0.13641488162344984
718,1.5159949267236517,12.1552735295497,0.43781058640960147,2.4285156560465726,73.32886822811894,0.9562531989507771,11.48528636883525,0.4123941427470162,0.13240984950716195,D,0,0.1273957158962796
570,1.5194288999513652,13.33327328302275,2.3019949944579836,1.6484111393895882,73.23935796552699,0.3252018172528462,10.420799263679125,0.05591442205772841,0.035384090939674664,A,0,0.16798196166854565
44,1.51763,12.8,3.66,1.27,73.01,0.6,8.56,0.0,0.0,A,1,0.16798196166854565
427,1.5209109515553205,12.596845285767644,1.9799481440556832,1.0944653036286132,72.99872371140627,0.641493688400735,7.386363509551854,0.3636069626356973,0.1426810275539844,C,0,0.13077790304396844
234,1.5183246076179393,13.219904932727989,3.6259507154776784,1.3616907659193842,72.46657433085322,0.3215777007721399,8.748690098255901,0.036879027443097435,0.12564574748453203,C,0,0.13077790304396844
590,1.5212700000000001,14.32,3.9,0.83,71.5,0.0,9.49,0.0,0.0,C,1,0.13077790304396844
409,1.521388515728875,13.31672154008772,2.8945628974610065,1.1150484848567823,71.94806801107381,0.47123964638091265,10.39961048686255,0.30640912407995186,0.019483459691373505,A,0,0.16798196166854565
241,1.51977,13.81,3.58,1.32,71.72,0.12,8.67,0.69,0.0,A,1,0.16798196166854565
33,1.5204963452962668,13.124183503851162,3.40437289846724,1.3171997999878071,72.63537952907151,0.401732647106011,8.229464506104135,0.060825188479268134,0.007137573033547953,B,0,0.16459977452085683
338,1.5209229811563607,12.996604050015936,2.3652990621011987,1.5108065866853646,73.24284457618414,0.4003608356343067,10.988697923537794,0.20975390424413373,0.13720585371071967,D,0,0.1273957158962796
629,1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,C,1,0.13077790304396844
219,1.51666084551414,13.679767664045611,3.6368973643483207,1.4101715424641967,72.90138211778222,0.551089679552343,9.10935128597651,0.09635908972742718,0.0032487274551031816,E,0,0.13641488162344984
883,1.51711,14.23,0.0,2.08,73.36,0.0,8.62,1.67,0.0,G,1,0.1386696730552424
697,1.5211632974982774,13.007832544689087,1.6765304386088338,1.7174150223738665,71.99381600309664,0.22179347795805188,12.285811171383637,0.4898287506927496,0.034109455799338335,B,0,0.16459977452085683
780,1.5174442896052196,14.353202285743125,0.7985310906184757,2.1955667179168423,73.32616783305349,0.47705043506444583,8.084333794259555,1.1610226387227813,0.019325457823911596,C,1,0.13077790304396844
160,1.5179514306464033,13.038535452399676,3.5892038366618415,1.0508717508660115,72.27712777003542,0.518001266450695,9.158621258632952,0.017369523882913518,0.05905932543634749,F,1,0.13416009019165728
522,1.5203483268358107,12.464221409840642,2.966006792483464,1.6790419927288784,72.4130475017014,0.7183476459490347,9.055265126348662,0.3581322230211276,0.18457901795639395,G,0,0.1386696730552424
